station,valid,metar
HRL,2023-06-03 03:52,KHRL 030352Z 11004KT 10SM CLR 23/22 A2981 RMK AO2 SLP092 T02330217
HRL,2023-06-03 04:52,KHRL 030452Z 09006KT 10SM CLR 22/21 A2979 RMK AO2 SLP087 T02170211
HRL,2023-06-03 05:52,KHRL 030552Z AUTO 16005KT 10SM CLR 22/21 A2979 RMK AO2 SLP088 T02220211 10289 20217 403220217 51003
HRL,2023-06-03 06:52,KHRL 030652Z AUTO 11003KT 10SM CLR 21/21 A2979 RMK AO2 SLP089 T02110211
HRL,2023-06-03 07:52,KHRL 030752Z AUTO 36004KT 10SM CLR 21/21 A2981 RMK AO2 SLP095 T02110211
HRL,2023-06-03 08:52,KHRL 030852Z AUTO 02007KT 10SM CLR 22/22 A2983 RMK AO2 SLP102 T02170217 53014
HRL,2023-06-03 09:52,KHRL 030952Z AUTO 05004KT 10SM FEW025 21/21 A2982 RMK AO2 SLP097 T02110211
HRL,2023-06-03 10:52,KHRL 031052Z 00000KT 10SM CLR 21/21 A2982 RMK AO2 SLP096 T02110211
HRL,2023-06-03 11:52,KHRL 031152Z 15004KT 10SM CLR 21/21 A2982 RMK AO2 PRESRR SLP098 T02110211 10222 20200 55003
HRL,2023-06-03 12:52,KHRL 031252Z 15005KT 10SM CLR 23/23 A2983 RMK AO2 SLP100 T02330228
HRL,2023-06-03 13:52,KHRL 031352Z 09013KT 10SM CLR 26/23 A2980 RMK AO2 SLP092 T02610233
HRL,2023-06-03 14:52,KHRL 031452Z 12011KT 10SM SCT026 28/23 A2983 RMK AO2 SLP101 T02830228 53003
HRL,2023-06-03 15:52,KHRL 031552Z 18018G24KT 10SM FEW030 31/23 A2980 RMK AO2 SLP091 T03060228
HRL,2023-06-03 16:52,KHRL 031652Z 18017KT 10SM CLR 31/22 A2979 RMK AO2 SLP086 T03060217
HRL,2023-06-03 17:52,KHRL 031752Z 18008KT 10SM CLR 32/22 A2980 RMK AO2 SLP089 T03170217 10317 20206 55012
HRL,2023-06-03 18:52,KHRL 031852Z 15006KT 10SM FEW049 33/22 A2979 RMK AO2 SLP087 T03280217
HRL,2023-06-03 19:52,KHRL 031952Z VRB04KT 10SM SCT050 32/21 A2978 RMK AO2 SLP083 T03220211
HRL,2023-06-03 20:52,KHRL 032052Z 14009G17KT 10SM OVC055 32/21 A2976 RMK AO2 SLP076 T03220211 58014
HRL,2023-06-03 21:52,KHRL 032152Z 15015KT 10SM BKN055 31/21 A2974 RMK AO2 SLP071 T03110211
HRL,2023-06-03 22:52,KHRL 032252Z 11016KT 10SM CLR 31/22 A2974 RMK AO2 SLP070 T03060217
HRL,2023-06-03 23:52,KHRL 032352Z 13015G22KT 10SM CLR 29/22 A2974 RMK AO2 SLP069 T02890222 10339 20289 56006
HRL,2023-06-04 00:52,KHRL 040052Z 13014KT 10SM CLR 28/22 A2976 RMK AO2 SLP078 T02780222
HRL,2023-06-04 01:52,KHRL 040152Z 14008KT 10SM CLR 27/22 A2978 RMK AO2 LTG DSNT W SLP085 T02670217
HRL,2023-06-04 02:52,KHRL 040252Z 11005KT 10SM FEW100 26/22 A2983 RMK AO2 LTG DSNT SW-NW SLP100 T02560222 53030
HRL,2023-06-04 03:52,KHRL 040352Z 12015G22KT 10SM -TSRA FEW060 SCT070 BKN110 20/18 A2989 RMK AO2 PK WND 28048/0319 WSHFT 0328 LTG DSNT ALQDS RAB0255 TSB03 SLP122 P0013 T02000183
HRL,2023-06-04 04:52,KHRL 040452Z 12013G25KT 10SM FEW120 22/18 A2967 RMK AO2 PK WND 12029/0416 WSHFT 0345 LTG DSNT E RAE42 TSE0358B03E18B29E44 PRESFR SLP048 P0000 T02170178
HRL,2023-06-04 05:52,KHRL 040552Z AUTO 27010KT 10SM CLR 21/18 A2977 RMK AO2 PK WND 25030/0504 WSHFT 0458 SLP080 60013 T02110183 10289 20194 403390194 55042
HRL,2023-06-04 06:52,KHRL 040652Z AUTO 29009KT 10SM CLR 20/19 A2978 RMK AO2 SLP084 T02000189
HRL,2023-06-04 07:52,KHRL 040752Z AUTO 25007KT 10SM CLR 21/18 A2974 RMK AO2 SLP070 T02060183
HRL,2023-06-04 08:52,KHRL 040852Z AUTO 35005KT 10SM BKN024 21/19 A2978 RMK AO2 SLP085 T02060194 53005
HRL,2023-06-04 09:52,KHRL 040952Z AUTO 36007KT 10SM SCT025 BKN034 21/20 A2981 RMK AO2 SLP095 T02060200
HRL,2023-06-04 10:52,KHRL 041052Z COR 32005KT 10SM CLR 20/19 A2982 RMK AO2 SLP098 T02000194
HRL,2023-06-04 11:52,KHRL 041152Z 32004KT 10SM CLR 20/19 A2984 RMK AO2 SLP104 70013 T02000194 10211 20194 51019
HRL,2023-06-04 12:52,KHRL 041252Z 33005KT 10SM BKN120 22/19 A2985 RMK AO2 SLP107 T02220194
HRL,2023-06-04 13:52,KHRL 041352Z 01004KT 10SM SCT022 SCT030 BKN080 24/20 A2986 RMK AO2 SLP111 T02390200
HRL,2023-06-04 14:52,KHRL 041452Z 02004KT 10SM BKN080 26/21 A2987 RMK AO2 SLP113 T02610211 51009
HRL,2023-06-04 15:52,KHRL 041552Z 00000KT 10SM FEW110 28/22 A2986 RMK AO2 SLP111 T02830217
HRL,2023-06-04 16:52,KHRL 041652Z 22004KT 10SM CLR 29/22 A2985 RMK AO2 SLP108 T02890222
HRL,2023-06-04 17:52,KHRL 041752Z 23005KT 10SM CLR 31/21 A2984 RMK AO2 SLP103 T03060211 10311 20200 58010
HRL,2023-06-04 18:52,KHRL 041852Z VRB03KT 10SM CLR 32/18 A2982 RMK AO2 SLP097 T03170183
HRL,2023-06-04 19:52,KHRL 041952Z VRB06KT 10SM SCT060 SCT120 33/21 A2980 RMK AO2 SLP092 T03280206
HRL,2023-06-04 20:52,KHRL 042052Z 00000KT 10SM BKN060 BKN080 BKN120 32/18 A2979 RMK AO2 LTG DSNT S SLP086 T03220183 58017
HRL,2023-06-04 21:52,KHRL 042152Z 10SM SCT060 33/22 A2976 RMK AO2 SLP078 T03280222
HRL,2023-06-04 22:52,KHRL 042252Z 13014KT 10SM FEW075 BKN110 30/21 A2976 RMK AO2 LTG DSNT N AND NE SLP078 T03000211
