station,valid,metar
TPA,2023-06-02 11:53,KTPA 021153Z 06006KT 10SM OVC007 23/22 A2982 RMK AO2 SLP099 70030 T02330217 10233 20222 53007
TPA,2023-06-02 12:53,KTPA 021253Z 05006KT 10SM BKN009 24/22 A2982 RMK AO2 SLP098 T02440217
TPA,2023-06-02 13:53,KTPA 021353Z 05005KT 10SM FEW009 SCT030 BKN180 26/22 A2982 RMK AO2 SLP099 T02610222
TPA,2023-06-02 14:53,KTPA 021453Z 07006KT 10SM SCT019 SCT030 BKN180 27/22 A2981 RMK AO2 SLP095 T02720217 58004
TPA,2023-06-02 15:53,KTPA 021553Z VRB05KT 10SM SCT025 SCT031 BKN120 29/22 A2980 RMK AO2 SLP092 T02940222
TPA,2023-06-02 16:53,KTPA 021653Z 05006KT 10SM FEW032 31/22 A2979 RMK AO2 LTG DSNT S AND SW SLP086 T03060217
TPA,2023-06-02 17:53,KTPA 021753Z VRB04KT 10SM FEW040 SCT075 SCT085 31/21 A2976 RMK AO2 LTG DSNT S AND SW SLP075 T03060206 10306 20233 58019
TPA,2023-06-02 18:53,KTPA 021853Z COR 28015G18KT 7SM -TSRA SCT030CB BKN045 OVC060 26/21 A2973 RMK AO2 LTG DSNT S AND SW RAB49 SLP065 OCNL LTGIC N AND DSNT ALQDS TS N CB DSNT ALQDS TCU ALQDS P0000 T02610211
TPA,2023-06-02 19:50,KTPA 021950Z AUTO ///19G23KT 1SM +RA SCT017 BKN042 OVC050 23/19 A2974 RMK P0088 T02300190 MADISHF
TPA,2023-06-02 19:50,KTPA 021950Z 34019G30KT 1SM R19R/1000V5000FT +TSRA SCT017CB BKN042 OVC050 23/19 A2974 RMK AO2 PK WND 35038/1939 WSHFT 1907 LTG DSNT SE AND S AND NW CONS LTGICCCCG OHD AND DSNT S-NW TS OHD MOV NE CB DSNT S-NW P0088 $
TPA,2023-06-02 20:53,KTPA 022053Z 33009KT 10SM FEW055 SCT090 BKN160 BKN260 24/21 A2971 RMK AO2 LTG DSNT ALQDS RAE47 TSE47 SLP061 CB DSNT ALQDS P0027 60120 T02390211 58004
TPA,2023-06-02 21:53,KTPA 022153Z 01003KT 10SM FEW055 FEW090 BKN170 BKN260 25/22 A2973 RMK AO2 LTG DSNT NE AND E SLP067 T02500222
TPA,2023-06-02 22:53,KTPA 022253Z 12006G15KT 10SM SCT017 BKN038 BKN160 BKN260 24/21 A2975 RMK AO2 LTG DSNT N AND NE RAB12E47 SLP073 P0000 T02390211
TPA,2023-06-02 23:53,KTPA 022353Z 07004KT 10SM FEW017 FEW085 BKN160 BKN260 24/21 A2975 RMK AO2 SLP075 60120 T02390206 10306 20222 51013
TPA,2023-06-03 00:53,KTPA 030053Z 08005KT 10SM FEW010 FEW100 BKN190 BKN280 23/21 A2977 RMK AO2 SLP079 T02330206
TPA,2023-06-03 01:53,KTPA 030153Z VRB03KT 10SM FEW011 BKN170 23/21 A2977 RMK AO2 SLP080 T02280206
TPA,2023-06-03 02:53,KTPA 030253Z 06006KT 10SM FEW010 BKN170 23/20 A2977 RMK AO2 SLP081 T02280200 51006
TPA,2023-06-03 03:53,KTPA 030353Z VRB04KT 10SM FEW010 BKN150 BKN180 22/20 A2976 RMK AO2 SLP078 T02220200
TPA,2023-06-03 04:53,KTPA 030453Z 09004KT 10SM FEW010 BKN150 BKN180 22/20 A2976 RMK AO2 SLP075 T02220200 403060222 $
TPA,2023-06-03 05:53,KTPA 030553Z 02004KT 10SM BKN160 BKN180 BKN210 22/20 A2973 RMK AO2 SLP067 T02220200 58014 $
TPA,2023-06-03 06:53,KTPA 030653Z COR 01005KT 10SM BKN160 BKN180 BKN210 21/19 A2972 RMK AO2 SLP065 T02120194 $
TPA,2023-06-03 07:53,KTPA 030753Z 00000KT 10SM BKN160 BKN180 21/20 A2971 RMK AO2 SLP061 T02110200 $
TPA,2023-06-03 08:53,KTPA 030853Z 01004KT 10SM SCT160 BKN180 BKN250 21/21 A2972 RMK AO2 SLP063 T02110206 55004 $
TPA,2023-06-03 09:53,KTPA 030953Z 36007KT 10SM SCT013 BKN180 BKN250 22/21 A2972 RMK AO2 SLP063 T02170206
TPA,2023-06-03 10:53,KTPA 031053Z 01005KT 10SM SCT010 BKN160 BKN250 22/21 A2973 RMK AO2 SLP068 T02220211
TPA,2023-06-03 11:53,KTPA 031153Z 03004KT 10SM FEW020 SCT160 BKN250 23/21 A2973 RMK AO2 SLP067 70120 T02280206 50003
TPA,2023-06-03 12:53,KTPA 031253Z 05006KT 10SM FEW007 FEW060 SCT140 BKN250 23/21 A2973 RMK AO2 SLP068 T02280211
TPA,2023-06-03 13:53,KTPA 031353Z 07007KT 10SM FEW007 SCT012 SCT200 24/21 A2974 RMK AO2 SLP070 T02390211
TPA,2023-06-03 14:53,KTPA 031453Z VRB03KT 10SM SCT015 SCT250 26/21 A2975 RMK AO2 SLP073 T02560211 53005
TPA,2023-06-03 15:53,KTPA 031553Z VRB03KT 10SM SCT019 SCT250 28/22 A2975 RMK AO2 SLP073 T02830217
TPA,2023-06-03 16:53,KTPA 031653Z 00000KT 10SM FEW022 SCT031 SCT250 29/21 A2973 RMK AO2 SLP068 T02890211
TPA,2023-06-03 17:53,KTPA 031753Z 22008KT 10SM SCT035 SCT050 28/22 A2971 RMK AO2 SLP059 CB DSNT S T02780222 58015
TPA,2023-06-03 18:53,KTPA 031853Z 25008G15KT 10SM SCT038 29/22 A2969 RMK AO2 SLP055 CB DSNT S TCU DSNT W T02890217
TPA,2023-06-03 19:53,KTPA 031953Z 25008KT 10SM SCT038 30/22 A2968 RMK AO2 SLP050 CB DSNT SE T03000222
TPA,2023-06-03 20:53,KTPA 032053Z 27008G20KT 10SM SCT038 31/23 A2967 RMK AO2 SLP045 CB DSNT NE AND SE T03060228 58014
TPA,2023-06-03 21:53,KTPA 032153Z 32011G26KT 10SM SCT046 31/22 A2966 RMK AO2 PK WND 28026/2147 SLP045 CB DSNT NE-SE TCU DSNT E T03110222
TPA,2023-06-03 22:53,KTPA 032253Z 32011KT 10SM SCT045 SCT120 29/21 A2967 RMK AO2 LTG DSNT NE-SE SLP046 CB DSNT NE-SE T02940211
TPA,2023-06-03 23:53,KTPA 032353Z 05008G20KT 10SM BKN033 BKN050 27/19 A2971 RMK AO2 LTG DSNT E AND SE AND NW SLP059 CB DSNT E-SE T02670194 10317 20267 53015
TPA,2023-06-04 00:53,KTPA 040053Z VRB05KT 10SM SCT075 BKN100 24/20 A2973 RMK AO2 LTG DSNT E RAB05E21 SLP066 CB DSNT SE-SW P0000 T02440200
TPA,2023-06-04 01:53,KTPA 040153Z 11009G16KT 10SM SCT120 24/21 A2974 RMK AO2 SLP069 T02390206
