FL_DATE,OP_CARRIER,DEP_TIME,DEP_DELAY,DEP_DELAY_GROUP,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FLIGHT_RULES
6/1/2023 12:00:00 AM,9E,741.0,-4.0,-1.0,CVG,"Cincinnati, OH",AUS,"Austin, TX",958.0,,,,,,VFR
6/1/2023 12:00:00 AM,9E,628.0,-2.0,-1.0,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",1162.0,,,,,,IFR
6/1/2023 12:00:00 AM,AA,1935.0,35.0,2.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",190.0,28.0,0.0,0.0,0.0,0.0,VFR
6/1/2023 12:00:00 AM,AA,2108.0,-3.0,-1.0,MIA,"Miami, FL",AUS,"Austin, TX",1103.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,844.0,1484.0,12.0,LAS,"Las Vegas, NV",AUS,"Austin, TX",1090.0,1468.0,0.0,0.0,0.0,0.0,VFR
6/1/2023 12:00:00 AM,AA,1327.0,-3.0,-1.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",190.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,910.0,-7.0,-1.0,CLT,"Charlotte, NC",AUS,"Austin, TX",1032.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1949.0,10.0,0.0,PHX,"Phoenix, AZ",AUS,"Austin, TX",872.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1229.0,-6.0,-1.0,PHX,"Phoenix, AZ",AUS,"Austin, TX",872.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,923.0,-5.0,-1.0,PHL,"Philadelphia, PA",AUS,"Austin, TX",1430.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1049.0,-1.0,-1.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",190.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1653.0,-7.0,-1.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",190.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1447.0,0.0,0.0,LAX,"Los Angeles, CA",AUS,"Austin, TX",1242.0,,,,,,MVFR
6/1/2023 12:00:00 AM,AA,755.0,-4.0,-1.0,JFK,"New York, NY",AUS,"Austin, TX",1521.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1212.0,-5.0,-1.0,JAX,"Jacksonville, FL",AUS,"Austin, TX",954.0,,,,,,MVFR
6/1/2023 12:00:00 AM,AA,1134.0,-5.0,-1.0,BOS,"Boston, MA",AUS,"Austin, TX",1698.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,825.0,-5.0,-1.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",190.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1220.0,5.0,0.0,SNA,"Santa Ana, CA",AUS,"Austin, TX",1209.0,,,,,,MVFR
6/1/2023 12:00:00 AM,AA,1907.0,-3.0,-1.0,PHL,"Philadelphia, PA",AUS,"Austin, TX",1430.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,2014.0,-6.0,-1.0,BOS,"Boston, MA",AUS,"Austin, TX",1698.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,856.0,26.0,1.0,MIA,"Miami, FL",AUS,"Austin, TX",1103.0,26.0,0.0,3.0,0.0,0.0,MVFR
6/1/2023 12:00:00 AM,AA,908.0,-7.0,-1.0,PHX,"Phoenix, AZ",AUS,"Austin, TX",872.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,751.0,-9.0,-1.0,TPA,"Tampa, FL",AUS,"Austin, TX",928.0,,,,,,MVFR
6/1/2023 12:00:00 AM,AA,1459.0,-2.0,-1.0,CLT,"Charlotte, NC",AUS,"Austin, TX",1032.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,726.0,1.0,0.0,CLT,"Charlotte, NC",AUS,"Austin, TX",1032.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1654.0,-4.0,-1.0,CLT,"Charlotte, NC",AUS,"Austin, TX",1032.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1537.0,-9.0,-1.0,PHX,"Phoenix, AZ",AUS,"Austin, TX",872.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,2129.0,49.0,3.0,ORD,"Chicago, IL",AUS,"Austin, TX",977.0,40.0,0.0,0.0,0.0,0.0,VFR
6/1/2023 12:00:00 AM,AA,1758.0,-5.0,-1.0,LAX,"Los Angeles, CA",AUS,"Austin, TX",1242.0,,,,,,MVFR
6/1/2023 12:00:00 AM,AA,1944.0,23.0,1.0,ORD,"Chicago, IL",AUS,"Austin, TX",977.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1607.0,-8.0,-1.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",190.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,2357.0,318.0,12.0,MCO,"Orlando, FL",AUS,"Austin, TX",994.0,92.0,0.0,2.0,0.0,226.0,VFR
6/1/2023 12:00:00 AM,AA,1057.0,-16.0,-2.0,MCO,"Orlando, FL",AUS,"Austin, TX",994.0,,,,,,MVFR
6/1/2023 12:00:00 AM,AA,1727.0,-2.0,-1.0,JFK,"New York, NY",AUS,"Austin, TX",1521.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1429.0,69.0,4.0,ORD,"Chicago, IL",AUS,"Austin, TX",977.0,15.0,0.0,0.0,0.0,40.0,VFR
6/1/2023 12:00:00 AM,AA,552.0,-8.0,-1.0,LAX,"Los Angeles, CA",AUS,"Austin, TX",1242.0,,,,,,MVFR
6/1/2023 12:00:00 AM,AA,712.0,-8.0,-1.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",190.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1956.0,82.0,5.0,CLT,"Charlotte, NC",AUS,"Austin, TX",1032.0,61.0,0.0,0.0,0.0,0.0,VFR
6/1/2023 12:00:00 AM,AA,2259.0,74.0,4.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",190.0,52.0,0.0,0.0,0.0,21.0,VFR
6/1/2023 12:00:00 AM,AA,1412.0,-8.0,-1.0,MCO,"Orlando, FL",AUS,"Austin, TX",994.0,,,,,,MVFR
6/1/2023 12:00:00 AM,AA,1512.0,26.0,1.0,LAS,"Las Vegas, NV",AUS,"Austin, TX",1090.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1340.0,70.0,4.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",190.0,61.0,0.0,0.0,0.0,0.0,VFR
6/1/2023 12:00:00 AM,AA,2234.0,-8.0,-1.0,CLT,"Charlotte, NC",AUS,"Austin, TX",1032.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,2245.0,0.0,0.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",190.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1908.0,68.0,4.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",190.0,0.0,0.0,0.0,0.0,62.0,VFR
6/1/2023 12:00:00 AM,AA,1344.0,74.0,4.0,TPA,"Tampa, FL",AUS,"Austin, TX",928.0,3.0,0.0,0.0,0.0,60.0,VFR
6/1/2023 12:00:00 AM,AA,2023.0,8.0,0.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",190.0,,,,,,VFR
6/1/2023 12:00:00 AM,AA,1930.0,-6.0,-1.0,MIA,"Miami, FL",AUS,"Austin, TX",1103.0,,,,,,VFR
6/1/2023 12:00:00 AM,AS,812.0,-3.0,-1.0,SEA,"Seattle, WA",AUS,"Austin, TX",1770.0,,,,,,VFR
6/1/2023 12:00:00 AM,AS,1817.0,-8.0,-1.0,SFO,"San Francisco, CA",AUS,"Austin, TX",1504.0,,,,,,MVFR
6/1/2023 12:00:00 AM,AS,724.0,-6.0,-1.0,SFO,"San Francisco, CA",AUS,"Austin, TX",1504.0,,,,,,IFR
6/1/2023 12:00:00 AM,AS,1712.0,-13.0,-1.0,PDX,"Portland, OR",AUS,"Austin, TX",1715.0,,,,,,VFR
6/1/2023 12:00:00 AM,AS,12.0,-3.0,-1.0,SEA,"Seattle, WA",AUS,"Austin, TX",1770.0,,,,,,VFR
6/1/2023 12:00:00 AM,AS,1523.0,73.0,4.0,SAN,"San Diego, CA",AUS,"Austin, TX",1164.0,0.0,0.0,0.0,0.0,63.0,MVFR
6/1/2023 12:00:00 AM,AS,654.0,-6.0,-1.0,SAN,"San Diego, CA",AUS,"Austin, TX",1164.0,,,,,,MVFR
6/1/2023 12:00:00 AM,AS,1131.0,-9.0,-1.0,SEA,"Seattle, WA",AUS,"Austin, TX",1770.0,,,,,,MVFR
6/1/2023 12:00:00 AM,B6,956.0,6.0,0.0,BOS,"Boston, MA",AUS,"Austin, TX",1698.0,,,,,,VFR
6/1/2023 12:00:00 AM,B6,2035.0,-10.0,-1.0,JFK,"New York, NY",AUS,"Austin, TX",1521.0,,,,,,VFR
6/1/2023 12:00:00 AM,B6,1349.0,5.0,0.0,JFK,"New York, NY",AUS,"Austin, TX",1521.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,956.0,11.0,0.0,SLC,"Salt Lake City, UT",AUS,"Austin, TX",1086.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,1748.0,-7.0,-1.0,SEA,"Seattle, WA",AUS,"Austin, TX",1770.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,1122.0,-1.0,-1.0,ATL,"Atlanta, GA",AUS,"Austin, TX",813.0,,,,,,MVFR
6/1/2023 12:00:00 AM,DL,2304.0,5.0,0.0,ATL,"Atlanta, GA",AUS,"Austin, TX",813.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,1925.0,-5.0,-1.0,BOS,"Boston, MA",AUS,"Austin, TX",1698.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,940.0,-10.0,-1.0,SEA,"Seattle, WA",AUS,"Austin, TX",1770.0,,,,,,MVFR
6/1/2023 12:00:00 AM,DL,730.0,-5.0,-1.0,BOS,"Boston, MA",AUS,"Austin, TX",1698.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,2103.0,-7.0,-1.0,SLC,"Salt Lake City, UT",AUS,"Austin, TX",1086.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,1318.0,-4.0,-1.0,ATL,"Atlanta, GA",AUS,"Austin, TX",813.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,1749.0,28.0,1.0,ATL,"Atlanta, GA",AUS,"Austin, TX",813.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,1533.0,11.0,0.0,ATL,"Atlanta, GA",AUS,"Austin, TX",813.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,1347.0,79.0,5.0,DTW,"Detroit, MI",AUS,"Austin, TX",1149.0,71.0,0.0,0.0,0.0,0.0,VFR
6/1/2023 12:00:00 AM,DL,2111.0,-5.0,-1.0,ATL,"Atlanta, GA",AUS,"Austin, TX",813.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,1654.0,79.0,5.0,MSP,"Minneapolis, MN",AUS,"Austin, TX",1042.0,79.0,0.0,0.0,0.0,0.0,VFR
6/1/2023 12:00:00 AM,DL,1335.0,-5.0,-1.0,SLC,"Salt Lake City, UT",AUS,"Austin, TX",1086.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,708.0,8.0,0.0,JFK,"New York, NY",AUS,"Austin, TX",1521.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,837.0,7.0,0.0,LAX,"Los Angeles, CA",AUS,"Austin, TX",1242.0,,,,,,MVFR
6/1/2023 12:00:00 AM,DL,1720.0,5.0,0.0,LAX,"Los Angeles, CA",AUS,"Austin, TX",1242.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,858.0,-2.0,-1.0,ATL,"Atlanta, GA",AUS,"Austin, TX",813.0,,,,,,MVFR
6/1/2023 12:00:00 AM,DL,1323.0,-2.0,-1.0,LAX,"Los Angeles, CA",AUS,"Austin, TX",1242.0,,,,,,MVFR
6/1/2023 12:00:00 AM,DL,720.0,0.0,0.0,ATL,"Atlanta, GA",AUS,"Austin, TX",813.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,2108.0,-7.0,-1.0,MSP,"Minneapolis, MN",AUS,"Austin, TX",1042.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,2021.0,26.0,1.0,ATL,"Atlanta, GA",AUS,"Austin, TX",813.0,11.0,0.0,0.0,0.0,7.0,VFR
6/1/2023 12:00:00 AM,DL,2014.0,-6.0,-1.0,DTW,"Detroit, MI",AUS,"Austin, TX",1149.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,856.0,-3.0,-1.0,MSP,"Minneapolis, MN",AUS,"Austin, TX",1042.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,1333.0,-2.0,-1.0,JFK,"New York, NY",AUS,"Austin, TX",1521.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,1635.0,5.0,0.0,DTW,"Detroit, MI",AUS,"Austin, TX",1149.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,838.0,-10.0,-1.0,DTW,"Detroit, MI",AUS,"Austin, TX",1149.0,,,,,,VFR
6/1/2023 12:00:00 AM,DL,1815.0,-5.0,-1.0,JFK,"New York, NY",AUS,"Austin, TX",1521.0,,,,,,VFR
6/1/2023 12:00:00 AM,F9,604.0,-1.0,-1.0,LAS,"Las Vegas, NV",AUS,"Austin, TX",1090.0,,,,,,VFR
6/1/2023 12:00:00 AM,G4,1717.0,-6.0,-1.0,LAS,"Las Vegas, NV",AUS,"Austin, TX",1090.0,,,,,,VFR
6/1/2023 12:00:00 AM,G4,1319.0,-5.0,-1.0,PVU,"Provo, UT",AUS,"Austin, TX",1051.0,,,,,,VFR
6/1/2023 12:00:00 AM,G4,1812.0,-23.0,-2.0,FSD,"Sioux Falls, SD",AUS,"Austin, TX",925.0,,,,,,VFR
6/1/2023 12:00:00 AM,G4,949.0,-15.0,-1.0,BZN,"Bozeman, MT",AUS,"Austin, TX",1299.0,,,,,,VFR
6/1/2023 12:00:00 AM,G4,1912.0,-8.0,-1.0,DSM,"Des Moines, IA",AUS,"Austin, TX",813.0,,,,,,VFR
6/1/2023 12:00:00 AM,G4,1320.0,-11.0,-1.0,SRQ,"Sarasota/Bradenton, FL",AUS,"Austin, TX",936.0,,,,,,VFR
6/1/2023 12:00:00 AM,G4,2022.0,23.0,1.0,IAD,"Washington, DC",AUS,"Austin, TX",1297.0,,,,,,VFR
6/1/2023 12:00:00 AM,HA,1910.0,15.0,1.0,HNL,"Honolulu, HI",AUS,"Austin, TX",3764.0,,,,,,INVALID
6/1/2023 12:00:00 AM,MQ,1858.0,-9.0,-1.0,IAD,"Washington, DC",AUS,"Austin, TX",1297.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,1117.0,7.0,0.0,MSY,"New Orleans, LA",AUS,"Austin, TX",444.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,633.0,-7.0,-1.0,MEM,"Memphis, TN",AUS,"Austin, TX",559.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,1606.0,-9.0,-1.0,MSY,"New Orleans, LA",AUS,"Austin, TX",444.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,1038.0,-4.0,-1.0,ABQ,"Albuquerque, NM",AUS,"Austin, TX",619.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,631.0,-4.0,-1.0,MSY,"New Orleans, LA",AUS,"Austin, TX",444.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,1447.0,22.0,1.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",190.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,1824.0,-6.0,-1.0,VPS,"Valparaiso, FL",AUS,"Austin, TX",666.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,825.0,-2.0,-1.0,CVG,"Cincinnati, OH",AUS,"Austin, TX",958.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,1251.0,4.0,0.0,ELP,"El Paso, TX",AUS,"Austin, TX",528.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,830.0,-2.0,-1.0,ORD,"Chicago, IL",AUS,"Austin, TX",977.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,1523.0,-7.0,-1.0,BNA,"Nashville, TN",AUS,"Austin, TX",756.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,641.0,-3.0,-1.0,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",1162.0,,,,,,IFR
6/1/2023 12:00:00 AM,MQ,1208.0,-2.0,-1.0,BNA,"Nashville, TN",AUS,"Austin, TX",756.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,1214.0,24.0,1.0,MIA,"Miami, FL",AUS,"Austin, TX",1103.0,15.0,0.0,0.0,0.0,0.0,VFR
6/1/2023 12:00:00 AM,MQ,1831.0,-2.0,-1.0,JAX,"Jacksonville, FL",AUS,"Austin, TX",954.0,,,,,,MVFR
6/1/2023 12:00:00 AM,MQ,1052.0,-2.0,-1.0,SMF,"Sacramento, CA",AUS,"Austin, TX",1481.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,1816.0,-1.0,-1.0,ABQ,"Albuquerque, NM",AUS,"Austin, TX",619.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,923.0,-7.0,-1.0,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",190.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,1523.0,15.0,1.0,IND,"Indianapolis, IN",AUS,"Austin, TX",919.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,608.0,-5.0,-1.0,ELP,"El Paso, TX",AUS,"Austin, TX",528.0,,,,,,VFR
6/1/2023 12:00:00 AM,MQ,1726.0,15.0,1.0,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",1162.0,,,,,,MVFR
6/1/2023 12:00:00 AM,NK,2031.0,206.0,12.0,DTW,"Detroit, MI",AUS,"Austin, TX",1149.0,3.0,0.0,1.0,0.0,191.0,VFR
6/1/2023 12:00:00 AM,NK,1043.0,173.0,11.0,EWR,"Newark, NJ",AUS,"Austin, TX",1504.0,150.0,0.0,0.0,0.0,0.0,VFR
6/1/2023 12:00:00 AM,NK,1312.0,64.0,4.0,MCO,"Orlando, FL",AUS,"Austin, TX",994.0,43.0,0.0,0.0,0.0,0.0,VFR
6/1/2023 12:00:00 AM,NK,1918.0,273.0,12.0,LAX,"Los Angeles, CA",AUS,"Austin, TX",1242.0,261.0,0.0,0.0,0.0,0.0,VFR
6/1/2023 12:00:00 AM,NK,657.0,37.0,2.0,LAS,"Las Vegas, NV",AUS,"Austin, TX",1090.0,29.0,0.0,0.0,0.0,0.0,VFR
6/1/2023 12:00:00 AM,OO,1422.0,-4.0,-1.0,IAH,"Houston, TX",AUS,"Austin, TX",140.0,,,,,,VFR
6/1/2023 12:00:00 AM,OO,1211.0,-1.0,-1.0,IAH,"Houston, TX",AUS,"Austin, TX",140.0,,,,,,VFR
6/1/2023 12:00:00 AM,OO,1027.0,-8.0,-1.0,LAX,"Los Angeles, CA",AUS,"Austin, TX",1242.0,,,,,,MVFR
6/1/2023 12:00:00 AM,OO,957.0,-8.0,-1.0,SJC,"San Jose, CA",AUS,"Austin, TX",1476.0,,,,,,MVFR
6/1/2023 12:00:00 AM,OO,2007.0,72.0,4.0,SJC,"San Jose, CA",AUS,"Austin, TX",1476.0,65.0,0.0,0.0,0.0,0.0,MVFR
6/1/2023 12:00:00 AM,OO,1227.0,-10.0,-1.0,ASE,"Aspen, CO",AUS,"Austin, TX",812.0,,,,,,VFR
6/1/2023 12:00:00 AM,OO,1913.0,20.0,1.0,MCI,"Kansas City, MO",AUS,"Austin, TX",650.0,27.0,0.0,0.0,0.0,0.0,VFR
6/1/2023 12:00:00 AM,OO,746.0,4.0,0.0,OKC,"Oklahoma City, OK",AUS,"Austin, TX",358.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,2106.0,68.0,4.0,ORD,"Chicago, IL",AUS,"Austin, TX",977.0,0.0,0.0,0.0,0.0,40.0,VFR
6/1/2023 12:00:00 AM,UA,1038.0,-2.0,-1.0,SFO,"San Francisco, CA",AUS,"Austin, TX",1504.0,,,,,,MVFR
6/1/2023 12:00:00 AM,UA,822.0,-9.0,-1.0,IAD,"Washington, DC",AUS,"Austin, TX",1297.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,1505.0,-5.0,-1.0,EWR,"Newark, NJ",AUS,"Austin, TX",1504.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,951.0,11.0,0.0,DEN,"Denver, CO",AUS,"Austin, TX",775.0,,,,,,MVFR
6/1/2023 12:00:00 AM,UA,1906.0,176.0,11.0,DEN,"Denver, CO",AUS,"Austin, TX",775.0,69.0,0.0,19.0,0.0,107.0,VFR
6/1/2023 12:00:00 AM,UA,844.0,-5.0,-1.0,EWR,"Newark, NJ",AUS,"Austin, TX",1504.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,1817.0,-2.0,-1.0,IAD,"Washington, DC",AUS,"Austin, TX",1297.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,1852.0,7.0,0.0,LAX,"Los Angeles, CA",AUS,"Austin, TX",1242.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,1904.0,64.0,4.0,EWR,"Newark, NJ",AUS,"Austin, TX",1504.0,51.0,0.0,0.0,0.0,0.0,VFR
6/1/2023 12:00:00 AM,UA,923.0,-1.0,-1.0,ORD,"Chicago, IL",AUS,"Austin, TX",977.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,1657.0,-3.0,-1.0,IAH,"Houston, TX",AUS,"Austin, TX",140.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,2129.0,60.0,4.0,EWR,"Newark, NJ",AUS,"Austin, TX",1504.0,15.0,0.0,0.0,0.0,26.0,VFR
6/1/2023 12:00:00 AM,UA,701.0,-9.0,-1.0,ORD,"Chicago, IL",AUS,"Austin, TX",977.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,1256.0,-9.0,-1.0,ORD,"Chicago, IL",AUS,"Austin, TX",977.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,1143.0,7.0,0.0,EWR,"Newark, NJ",AUS,"Austin, TX",1504.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,802.0,0.0,0.0,DEN,"Denver, CO",AUS,"Austin, TX",775.0,,,,,,IFR
6/1/2023 12:00:00 AM,UA,854.0,-4.0,-1.0,SFO,"San Francisco, CA",AUS,"Austin, TX",1504.0,,,,,,IFR
6/1/2023 12:00:00 AM,UA,608.0,-7.0,-1.0,EWR,"Newark, NJ",AUS,"Austin, TX",1504.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,923.0,-7.0,-1.0,IAH,"Houston, TX",AUS,"Austin, TX",140.0,,,,,,MVFR
6/1/2023 12:00:00 AM,UA,1400.0,-9.0,-1.0,SFO,"San Francisco, CA",AUS,"Austin, TX",1504.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,2210.0,-5.0,-1.0,IAH,"Houston, TX",AUS,"Austin, TX",140.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,1649.0,-6.0,-1.0,SFO,"San Francisco, CA",AUS,"Austin, TX",1504.0,,,,,,MVFR
6/1/2023 12:00:00 AM,UA,1339.0,-3.0,-1.0,DEN,"Denver, CO",AUS,"Austin, TX",775.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,741.0,-9.0,-1.0,IAH,"Houston, TX",AUS,"Austin, TX",140.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,1238.0,-8.0,-1.0,IAD,"Washington, DC",AUS,"Austin, TX",1297.0,,,,,,VFR
6/1/2023 12:00:00 AM,UA,2039.0,43.0,2.0,IAH,"Houston, TX",AUS,"Austin, TX",140.0,13.0,0.0,0.0,0.0,23.0,VFR
6/1/2023 12:00:00 AM,UA,1903.0,64.0,4.0,DEN,"Denver, CO",AUS,"Austin, TX",775.0,7.0,0.0,2.0,0.0,57.0,VFR
6/1/2023 12:00:00 AM,WN,516.0,-4.0,-1.0,ELP,"El Paso, TX",AUS,"Austin, TX",528.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,1049.0,-6.0,-1.0,CHS,"Charleston, SC",AUS,"Austin, TX",1055.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,632.0,-8.0,-1.0,ABQ,"Albuquerque, NM",AUS,"Austin, TX",619.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,1658.0,-7.0,-1.0,BNA,"Nashville, TN",AUS,"Austin, TX",756.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,1850.0,50.0,3.0,STL,"St. Louis, MO",AUS,"Austin, TX",721.0,25.0,0.0,0.0,0.0,10.0,VFR
6/1/2023 12:00:00 AM,WN,1618.0,83.0,5.0,ORD,"Chicago, IL",AUS,"Austin, TX",977.0,0.0,11.0,0.0,0.0,67.0,MVFR
6/1/2023 12:00:00 AM,WN,2129.0,24.0,1.0,BWI,"Baltimore, MD",AUS,"Austin, TX",1342.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,730.0,0.0,0.0,DEN,"Denver, CO",AUS,"Austin, TX",775.0,,,,,,IFR
6/1/2023 12:00:00 AM,WN,753.0,-2.0,-1.0,BNA,"Nashville, TN",AUS,"Austin, TX",756.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,836.0,-4.0,-1.0,MDW,"Chicago, IL",AUS,"Austin, TX",972.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,829.0,-1.0,-1.0,HOU,"Houston, TX",AUS,"Austin, TX",148.0,,,,,,MVFR
6/1/2023 12:00:00 AM,WN,1313.0,-2.0,-1.0,ELP,"El Paso, TX",AUS,"Austin, TX",528.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,953.0,23.0,1.0,ORD,"Chicago, IL",AUS,"Austin, TX",977.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,1000.0,0.0,0.0,ONT,"Ontario, CA",AUS,"Austin, TX",1196.0,,,,,,MVFR
6/1/2023 12:00:00 AM,WN,1315.0,-5.0,-1.0,MSY,"New Orleans, LA",AUS,"Austin, TX",444.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,1836.0,-4.0,-1.0,DAL,"Dallas, TX",AUS,"Austin, TX",189.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,1328.0,-2.0,-1.0,SLC,"Salt Lake City, UT",AUS,"Austin, TX",1086.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,1606.0,-4.0,-1.0,PHX,"Phoenix, AZ",AUS,"Austin, TX",872.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,2156.0,1.0,0.0,MDW,"Chicago, IL",AUS,"Austin, TX",972.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,2033.0,23.0,1.0,DAL,"Dallas, TX",AUS,"Austin, TX",189.0,2.0,0.0,0.0,0.0,21.0,VFR
6/1/2023 12:00:00 AM,WN,1836.0,-4.0,-1.0,SJC,"San Jose, CA",AUS,"Austin, TX",1476.0,,,,,,MVFR
6/1/2023 12:00:00 AM,WN,1125.0,0.0,0.0,DEN,"Denver, CO",AUS,"Austin, TX",775.0,,,,,,VFR
6/1/2023 12:00:00 AM,WN,1536.0,66.0,4.0,SNA,"Santa Ana, CA",AUS,"Austin, TX",1209.0,0.0,0.0,2.0,0.0,66.0,MVFR
